doc_id,comment_id,text,entity,label,rule_name,score,start,end
92,93,"akan ada ke ajaiban pa nadiem, tenang saja,rakyat indonesia udah tau ko,semangat merdeka",nadiem,PER,person_nadiem,1.0,23,29
92,93,"akan ada ke ajaiban pa nadiem, tenang saja,rakyat indonesia udah tau ko,semangat merdeka",indonesia,GPE,geo_indonesia,1.0,50,59
94,95,Makanya KLO Uda jd pengusaha jgn mau di iming iming JD menteri atau pejabat di negeri ini...di buat tumbal di masukin penjara...sadis negeri ini pejabat nya kebanyakan penjahat,penjara,LAW,legal_terms,1.0,118,125
98,99,"Kolekan ayo, gocap pertama ni buat Nadiem🖐️",Nadiem,PER,person_nadiem,1.0,35,41
99,100,"Tuhan Maha Tahu , Allah SWT tidak tidur bencana akan datang untuk para penjahat",Tuhan,REG,religion_terms,1.0,0,5
99,100,"Tuhan Maha Tahu , Allah SWT tidak tidur bencana akan datang untuk para penjahat",Allah,REG,religion_terms,1.0,18,23
100,101,"Tidak selayakny hakim disbut 'yang mulia' atau 'wakil tuhan', terlalu memuji profesi. lebih baik dipanggil pak / bu hakim saja.. apalgi pd negara yg sdg penegakan hukumny 'bobrok'... ataukah memang karakter bangsa ini sebenarny memang 'bobrok' ??!!!",hakim,LAW,legal_terms,1.0,16,21
100,101,"Tidak selayakny hakim disbut 'yang mulia' atau 'wakil tuhan', terlalu memuji profesi. lebih baik dipanggil pak / bu hakim saja.. apalgi pd negara yg sdg penegakan hukumny 'bobrok'... ataukah memang karakter bangsa ini sebenarny memang 'bobrok' ??!!!",hakim,LAW,legal_terms,1.0,116,121
100,101,"Tidak selayakny hakim disbut 'yang mulia' atau 'wakil tuhan', terlalu memuji profesi. lebih baik dipanggil pak / bu hakim saja.. apalgi pd negara yg sdg penegakan hukumny 'bobrok'... ataukah memang karakter bangsa ini sebenarny memang 'bobrok' ??!!!",tuhan,REG,religion_terms,1.0,54,59
102,103,Kena jebakan dewanya termul2 ... Nadiem hrs menanggung risikonya,Nadiem,PER,person_nadiem,1.0,33,39
103,104,"Yg membela korupsi otaknya dimana.
Orang korupsi kok klarifikasi,gk malu..",korupsi,LAW,legal_terms,1.0,11,18
103,104,"Yg membela korupsi otaknya dimana.
Orang korupsi kok klarifikasi,gk malu..",korupsi,LAW,legal_terms,1.0,41,48
104,105,kelihatan tampang yang bukan korupsi.... dari muka aja sudah bisa terbaca tak perlu bukti,korupsi,LAW,legal_terms,1.0,29,36
104,105,kelihatan tampang yang bukan korupsi.... dari muka aja sudah bisa terbaca tak perlu bukti,bukti,LAW,legal_terms,1.0,84,89
105,106,Nadim jd tumbal,Nadim,PER,person_nadiem,1.0,0,5
106,107,LAKNATULLAH PARA PENGUASA & PARA PENGADILAN INDONESIA,INDONESIA,GPE,geo_indonesia,1.0,44,53
106,107,LAKNATULLAH PARA PENGUASA & PARA PENGADILAN INDONESIA,PENGADILAN,LAW,legal_terms,1.0,33,43
107,108,"Ingat para hakjm jgn membela yg salah, bsk anda  blom tau masih hidup, mulyono itu yg hrs di adili jg krn menjalankan perintah mulyono laknat itu.",mulyono,PER,person_jokowi,1.0,71,78
107,108,"Ingat para hakjm jgn membela yg salah, bsk anda  blom tau masih hidup, mulyono itu yg hrs di adili jg krn menjalankan perintah mulyono laknat itu.",mulyono,PER,person_jokowi,1.0,127,134
110,111,"Sesungguhnya kehidupan dunia ini hanyalah panggung sandiwara dan setiap manusia (tubuh jasmani) menjalankan peran sesuai dengan ketetapan yang tertulis di kitab takdir (Lauhul Mahfud). Setiap manusia harus sadar bahwa diri sejatinya bukanlah tubuh jasmani beserta akal pikiran dan perasaannya melainkan Aku. Siapakah Aku? 
""Sesungguhnya Aku adalah Allah. Tidak ada Tuhan selain Aku maka sembahlah Aku dan dirikanlah shalat untuk mengingat Aku."" QS Thaha ayat 14.
Bila engkau berperan sebagai penyaksi (peran ruh) panggung permainan selama engkau menjalani kehidupan dunia maka engkau akan senantiasa bahagia dan tidak punya penderitaan.
Sebaliknya bila engkau berperan sebagai aktor pelaku di atas panggung (peran tubuh jasmani beserta akal pikiran dan perasaannya), maka engkau akan selalu menghadapi berbagai masalah dan derita.
Semoga melalui kesulitan yang dialami oleh tubuh jasmani beserta akal pikiran dan perasaannya, Nadiem dapat kembali ingat siapa diri sejatinya.
                    Salam ENJOY ❤❤❤",Nadiem,PER,person_nadiem,1.0,926,932
110,111,"Sesungguhnya kehidupan dunia ini hanyalah panggung sandiwara dan setiap manusia (tubuh jasmani) menjalankan peran sesuai dengan ketetapan yang tertulis di kitab takdir (Lauhul Mahfud). Setiap manusia harus sadar bahwa diri sejatinya bukanlah tubuh jasmani beserta akal pikiran dan perasaannya melainkan Aku. Siapakah Aku? 
""Sesungguhnya Aku adalah Allah. Tidak ada Tuhan selain Aku maka sembahlah Aku dan dirikanlah shalat untuk mengingat Aku."" QS Thaha ayat 14.
Bila engkau berperan sebagai penyaksi (peran ruh) panggung permainan selama engkau menjalani kehidupan dunia maka engkau akan senantiasa bahagia dan tidak punya penderitaan.
Sebaliknya bila engkau berperan sebagai aktor pelaku di atas panggung (peran tubuh jasmani beserta akal pikiran dan perasaannya), maka engkau akan selalu menghadapi berbagai masalah dan derita.
Semoga melalui kesulitan yang dialami oleh tubuh jasmani beserta akal pikiran dan perasaannya, Nadiem dapat kembali ingat siapa diri sejatinya.
                    Salam ENJOY ❤❤❤",Allah,REG,religion_terms,1.0,348,353
110,111,"Sesungguhnya kehidupan dunia ini hanyalah panggung sandiwara dan setiap manusia (tubuh jasmani) menjalankan peran sesuai dengan ketetapan yang tertulis di kitab takdir (Lauhul Mahfud). Setiap manusia harus sadar bahwa diri sejatinya bukanlah tubuh jasmani beserta akal pikiran dan perasaannya melainkan Aku. Siapakah Aku? 
""Sesungguhnya Aku adalah Allah. Tidak ada Tuhan selain Aku maka sembahlah Aku dan dirikanlah shalat untuk mengingat Aku."" QS Thaha ayat 14.
Bila engkau berperan sebagai penyaksi (peran ruh) panggung permainan selama engkau menjalani kehidupan dunia maka engkau akan senantiasa bahagia dan tidak punya penderitaan.
Sebaliknya bila engkau berperan sebagai aktor pelaku di atas panggung (peran tubuh jasmani beserta akal pikiran dan perasaannya), maka engkau akan selalu menghadapi berbagai masalah dan derita.
Semoga melalui kesulitan yang dialami oleh tubuh jasmani beserta akal pikiran dan perasaannya, Nadiem dapat kembali ingat siapa diri sejatinya.
                    Salam ENJOY ❤❤❤",Tuhan,REG,religion_terms,1.0,365,370
111,112,Mengalir ke yg nyuruhnya dn kita tau siapa dia makanya dia bikin partai dn berlimpah uang .biadab pak Nadim JD tumbal keluarga itu.,Nadim,PER,person_nadiem,1.0,102,107
112,113,"Penyesalan Nadim yg akan diingat seumur hidupnya adalah kesalahan terbesar saat menerima tawaran menjadi menteri......

Maka jgn heran jika kedepannya akan banyak orang terdidik ,orang pintar yg akan pindah kewarganegaraan mengabdikan dirinya di luar negri...",Nadim,PER,person_nadiem,1.0,11,16
114,115,Hukum bobrok sebobrok-bobroknya... 😢,Hukum,LAW,legal_terms,1.0,0,5
115,116,Yg kaya hakim jaksa nya 😂😂😂,hakim,LAW,legal_terms,1.0,8,13
115,116,Yg kaya hakim jaksa nya 😂😂😂,jaksa,LAW,legal_terms,1.0,14,19
116,117,Udah bener di Gojek pake jadi menteri Pak🫣,Gojek,ORG,org_gojek,1.0,14,19
117,118,Kalo nadim mmang salah saya rela nadim dihukum tapi klo nadim mmang ga bersalah demi alloh kudoakan orang yg dzolim semoga mulutnya ga bisa makan Apapun. Amiin,nadim,PER,person_nadiem,1.0,5,10
117,118,Kalo nadim mmang salah saya rela nadim dihukum tapi klo nadim mmang ga bersalah demi alloh kudoakan orang yg dzolim semoga mulutnya ga bisa makan Apapun. Amiin,nadim,PER,person_nadiem,1.0,33,38
117,118,Kalo nadim mmang salah saya rela nadim dihukum tapi klo nadim mmang ga bersalah demi alloh kudoakan orang yg dzolim semoga mulutnya ga bisa makan Apapun. Amiin,nadim,PER,person_nadiem,1.0,56,61
117,118,Kalo nadim mmang salah saya rela nadim dihukum tapi klo nadim mmang ga bersalah demi alloh kudoakan orang yg dzolim semoga mulutnya ga bisa makan Apapun. Amiin,alloh,REG,religion_terms,1.0,85,90
118,119,Saya kira ini doa para ojol... yg potongannya gila gilaan... 😅,ojol,ORG,org_gojek,1.0,23,27
119,120,Sepertinya ada pesanan penjara dari seseorang yang rakus kekuasaan dan harta dunia,penjara,LAW,legal_terms,1.0,23,30
120,121,Parah klo hukum kek bgni smnjak jokowi prabowo,jokowi,PER,person_jokowi,1.0,32,38
120,121,Parah klo hukum kek bgni smnjak jokowi prabowo,prabowo,PER,person_public,1.0,39,46
120,121,Parah klo hukum kek bgni smnjak jokowi prabowo,hukum,LAW,legal_terms,1.0,10,15
121,122,HiduP JokoWi !!!,JokoWi,PER,person_jokowi,1.0,6,12
122,123,"Pertanyaannya kenapa koruptor yg lain belum ada yg disuruh mengganti uang yg di korupsinya,,",koruptor,LAW,legal_terms,1.0,21,29
124,125,"Kebenaran pasti akan menang 
Semangat pak nadim
💪💪💪",nadim,PER,person_nadiem,1.0,42,47
125,126,Atasanya Bang Nadiem yg harusnya Di adilin..,Nadiem,PER,person_nadiem,1.0,14,20
128,129,Indonesia udah di ambang kehancuran,Indonesia,GPE,geo_indonesia,1.0,0,9
130,131,"Makanya jangan korupsi,, kan ente ikutan juga sama wiwi dan konco2nya yg nge back up mana mungkin gak terlibat,, tarik semua jeblosin yg terlibat,, sign dan approval kan pasti melalui ente yg kagak2 aja lah,, giliran suruh ganti uang kelojotan,, 😂😂 pejabat konoha yg korupsi enaknya kita lelepin ke sumur sampe mati 😂😂",korupsi,LAW,legal_terms,1.0,15,22
130,131,"Makanya jangan korupsi,, kan ente ikutan juga sama wiwi dan konco2nya yg nge back up mana mungkin gak terlibat,, tarik semua jeblosin yg terlibat,, sign dan approval kan pasti melalui ente yg kagak2 aja lah,, giliran suruh ganti uang kelojotan,, 😂😂 pejabat konoha yg korupsi enaknya kita lelepin ke sumur sampe mati 😂😂",korupsi,LAW,legal_terms,1.0,267,274
131,132,"Ngeriiii bos... beginilah dibirokrasi, banyak nadiem nadiem lain yg dibginikan di birokrasi. Mmg parah... semoga makin baik. 
Bangkit Indonesiaku",nadiem,PER,person_nadiem,1.0,46,52
131,132,"Ngeriiii bos... beginilah dibirokrasi, banyak nadiem nadiem lain yg dibginikan di birokrasi. Mmg parah... semoga makin baik. 
Bangkit Indonesiaku",nadiem,PER,person_nadiem,1.0,53,59
133,134,Apes awakmu nadiem seng sabar ya awakmu org bener kok,nadiem,PER,person_nadiem,1.0,12,18
135,136,Hukum di Indonesia sangat amburadul,Indonesia,GPE,geo_indonesia,1.0,9,18
135,136,Hukum di Indonesia sangat amburadul,Hukum,LAW,legal_terms,1.0,0,5
137,138,Kata prabowo hidup jokowi,jokowi,PER,person_jokowi,1.0,19,25
137,138,Kata prabowo hidup jokowi,prabowo,PER,person_public,1.0,5,12
143,144,Lah yg lain ko cuma 4 tahun..,4 tahun,QTY,quantity_terms,1.0,20,27
144,145,Korban Jokowi,Jokowi,PER,person_jokowi,1.0,7,13
146,147,NADIEM Didzalimi dan ditumbalkan jokowi,NADIEM,PER,person_nadiem,1.0,0,6
146,147,NADIEM Didzalimi dan ditumbalkan jokowi,jokowi,PER,person_jokowi,1.0,33,39
147,148,"Suaminya Sandra dewi ngak begitu cara mengadili nya.... Kenapa di bedakan, korupsi timah merugikan negara 300T,, kenapa tdk mendapat hukuman yg lebih sulit,,, aneh prabowo ini ,, 😢😢",prabowo,PER,person_public,1.0,164,171
147,148,"Suaminya Sandra dewi ngak begitu cara mengadili nya.... Kenapa di bedakan, korupsi timah merugikan negara 300T,, kenapa tdk mendapat hukuman yg lebih sulit,,, aneh prabowo ini ,, 😢😢",korupsi,LAW,legal_terms,1.0,75,82
148,149,jokowi mana jokowi,jokowi,PER,person_jokowi,1.0,0,6
148,149,jokowi mana jokowi,jokowi,PER,person_jokowi,1.0,12,18
149,150,"Bener2 lu jdi CEO gojek...malah lu lepas... Aduhhh anak negeri pada gila jabatan.. KLO GX PNS GX keren..wkakkwkw..

Lu tuntun balik Jokowi.. minta tanggung jawab sama atasan lu dlu.. kambing hitam Jokowi. Jokowi kaya raya.. GX ada yg berani mengkorek hasil kekayaannya",Jokowi,PER,person_jokowi,1.0,132,138
149,150,"Bener2 lu jdi CEO gojek...malah lu lepas... Aduhhh anak negeri pada gila jabatan.. KLO GX PNS GX keren..wkakkwkw..

Lu tuntun balik Jokowi.. minta tanggung jawab sama atasan lu dlu.. kambing hitam Jokowi. Jokowi kaya raya.. GX ada yg berani mengkorek hasil kekayaannya",Jokowi,PER,person_jokowi,1.0,197,203
149,150,"Bener2 lu jdi CEO gojek...malah lu lepas... Aduhhh anak negeri pada gila jabatan.. KLO GX PNS GX keren..wkakkwkw..

Lu tuntun balik Jokowi.. minta tanggung jawab sama atasan lu dlu.. kambing hitam Jokowi. Jokowi kaya raya.. GX ada yg berani mengkorek hasil kekayaannya",Jokowi,PER,person_jokowi,1.0,205,211
149,150,"Bener2 lu jdi CEO gojek...malah lu lepas... Aduhhh anak negeri pada gila jabatan.. KLO GX PNS GX keren..wkakkwkw..

Lu tuntun balik Jokowi.. minta tanggung jawab sama atasan lu dlu.. kambing hitam Jokowi. Jokowi kaya raya.. GX ada yg berani mengkorek hasil kekayaannya",gojek,ORG,org_gojek,1.0,18,23
150,151,"Parah orNg yg bner dipenjara tanpa bukti ,silver yg Uda jls"" slh bebas",bukti,LAW,legal_terms,1.0,35,40
152,153,15 tahun penjara yach total,penjara,LAW,legal_terms,1.0,9,16
152,153,15 tahun penjara yach total,15 tahun,QTY,quantity_terms,1.0,0,8
154,155,Tau gitu pa Nadiem ga usah ikut jadi menterinya.......,Nadiem,PER,person_nadiem,1.0,12,18
155,156,Nadiem juga banyak dosa kebijakan yg buat Indonesia pendidikannya ancur sampai saat ini... nodo amat ma korupsi nya,Nadiem,PER,person_nadiem,1.0,0,6
155,156,Nadiem juga banyak dosa kebijakan yg buat Indonesia pendidikannya ancur sampai saat ini... nodo amat ma korupsi nya,Indonesia,GPE,geo_indonesia,1.0,42,51
155,156,Nadiem juga banyak dosa kebijakan yg buat Indonesia pendidikannya ancur sampai saat ini... nodo amat ma korupsi nya,korupsi,LAW,legal_terms,1.0,104,111
157,158,Doa 200 juta rakyat ini akan segera terkabul untuk negara dzolim ini😢,200 juta,MON,money_terms,1.0,4,12
161,162,"Yaa Allah.. Pengadilan jahat.. Indonesia semakin amburadul.. Anak bangsa berbakat ternyata dijadikan tumbal.. 
Rakyat kesal... Sementara para pejabat  ber dasi putih di birokrasi..mencuri dng mudah nya .. Tampa merasa bersalah.. 
Indonesia sarang korupsi yg menuduh anak bawang menjadi tumbal.. 
Rakyat menanti keadilan",Indonesia,GPE,geo_indonesia,1.0,31,40
161,162,"Yaa Allah.. Pengadilan jahat.. Indonesia semakin amburadul.. Anak bangsa berbakat ternyata dijadikan tumbal.. 
Rakyat kesal... Sementara para pejabat  ber dasi putih di birokrasi..mencuri dng mudah nya .. Tampa merasa bersalah.. 
Indonesia sarang korupsi yg menuduh anak bawang menjadi tumbal.. 
Rakyat menanti keadilan",Indonesia,GPE,geo_indonesia,1.0,230,239
161,162,"Yaa Allah.. Pengadilan jahat.. Indonesia semakin amburadul.. Anak bangsa berbakat ternyata dijadikan tumbal.. 
Rakyat kesal... Sementara para pejabat  ber dasi putih di birokrasi..mencuri dng mudah nya .. Tampa merasa bersalah.. 
Indonesia sarang korupsi yg menuduh anak bawang menjadi tumbal.. 
Rakyat menanti keadilan",Pengadilan,LAW,legal_terms,1.0,12,22
161,162,"Yaa Allah.. Pengadilan jahat.. Indonesia semakin amburadul.. Anak bangsa berbakat ternyata dijadikan tumbal.. 
Rakyat kesal... Sementara para pejabat  ber dasi putih di birokrasi..mencuri dng mudah nya .. Tampa merasa bersalah.. 
Indonesia sarang korupsi yg menuduh anak bawang menjadi tumbal.. 
Rakyat menanti keadilan",korupsi,LAW,legal_terms,1.0,247,254
161,162,"Yaa Allah.. Pengadilan jahat.. Indonesia semakin amburadul.. Anak bangsa berbakat ternyata dijadikan tumbal.. 
Rakyat kesal... Sementara para pejabat  ber dasi putih di birokrasi..mencuri dng mudah nya .. Tampa merasa bersalah.. 
Indonesia sarang korupsi yg menuduh anak bawang menjadi tumbal.. 
Rakyat menanti keadilan",Allah,REG,religion_terms,1.0,4,9
162,163,"Salahnyabkenapa dulu mao maoann ajah di kasih jabatan mentri sama jokowi...ternyata cuman cari masa karna punya masa gojek...ujungnya hanya dibjadikan tumbal kekuasaan sama jokowi...sekarang liat apa pembelaan jokowi buat nadim...
Andai ajah waktubitu tetap di gojek mungkin ga akan seperti sekarang...",nadim,PER,person_nadiem,1.0,222,227
162,163,"Salahnyabkenapa dulu mao maoann ajah di kasih jabatan mentri sama jokowi...ternyata cuman cari masa karna punya masa gojek...ujungnya hanya dibjadikan tumbal kekuasaan sama jokowi...sekarang liat apa pembelaan jokowi buat nadim...
Andai ajah waktubitu tetap di gojek mungkin ga akan seperti sekarang...",jokowi,PER,person_jokowi,1.0,66,72
162,163,"Salahnyabkenapa dulu mao maoann ajah di kasih jabatan mentri sama jokowi...ternyata cuman cari masa karna punya masa gojek...ujungnya hanya dibjadikan tumbal kekuasaan sama jokowi...sekarang liat apa pembelaan jokowi buat nadim...
Andai ajah waktubitu tetap di gojek mungkin ga akan seperti sekarang...",jokowi,PER,person_jokowi,1.0,173,179
162,163,"Salahnyabkenapa dulu mao maoann ajah di kasih jabatan mentri sama jokowi...ternyata cuman cari masa karna punya masa gojek...ujungnya hanya dibjadikan tumbal kekuasaan sama jokowi...sekarang liat apa pembelaan jokowi buat nadim...
Andai ajah waktubitu tetap di gojek mungkin ga akan seperti sekarang...",jokowi,PER,person_jokowi,1.0,210,216
162,163,"Salahnyabkenapa dulu mao maoann ajah di kasih jabatan mentri sama jokowi...ternyata cuman cari masa karna punya masa gojek...ujungnya hanya dibjadikan tumbal kekuasaan sama jokowi...sekarang liat apa pembelaan jokowi buat nadim...
Andai ajah waktubitu tetap di gojek mungkin ga akan seperti sekarang...",gojek,ORG,org_gojek,1.0,117,122
162,163,"Salahnyabkenapa dulu mao maoann ajah di kasih jabatan mentri sama jokowi...ternyata cuman cari masa karna punya masa gojek...ujungnya hanya dibjadikan tumbal kekuasaan sama jokowi...sekarang liat apa pembelaan jokowi buat nadim...
Andai ajah waktubitu tetap di gojek mungkin ga akan seperti sekarang...",gojek,ORG,org_gojek,1.0,261,266
165,166,Kalo orang itu benar tidak korupsi maka Belio tidak akan kena hukuman.,korupsi,LAW,legal_terms,1.0,27,34
166,167,Kacau banget negara ini. Penegak hukumnya main2in hukum.,hukum,LAW,legal_terms,1.0,50,55
167,168,Penasaran Dadan di vonis brp dan ganti rugi brp...,vonis,LAW,legal_terms,1.0,19,24
169,170,"Jika bapak nadirmin merasa yakin tdk salah.. Serahkan sama Tuhan saja pak... Pasti mereka akan Terima hukuman yang dari Tuhan... Saya yakin pak.. Bapak tdk sejahat itu.. Sy do'akan ya pak.. Siapa yg lebih dulu dijemput malaikat maut.. 
Saksikan saja pak.. GBU.. ❤❤❤❤❤❤❤❤❤❤",Tuhan,REG,religion_terms,1.0,59,64
169,170,"Jika bapak nadirmin merasa yakin tdk salah.. Serahkan sama Tuhan saja pak... Pasti mereka akan Terima hukuman yang dari Tuhan... Saya yakin pak.. Bapak tdk sejahat itu.. Sy do'akan ya pak.. Siapa yg lebih dulu dijemput malaikat maut.. 
Saksikan saja pak.. GBU.. ❤❤❤❤❤❤❤❤❤❤",Tuhan,REG,religion_terms,1.0,120,125
170,171,"Gilaa...!!! Astagfirulloh....
Kasian jadi TUMBAL Pak Nadiem Makarim..., di ZHOLIMI... Yaa Alloh..Astagfirulloh...
Uang Pengganti kok
809 Milyard.....??!!  
Cari uang seratus ribu aja susaaahhh..., yg Pengangguran seperti saya...",Nadiem Makarim,PER,person_nadiem,1.0,53,67
170,171,"Gilaa...!!! Astagfirulloh....
Kasian jadi TUMBAL Pak Nadiem Makarim..., di ZHOLIMI... Yaa Alloh..Astagfirulloh...
Uang Pengganti kok
809 Milyard.....??!!  
Cari uang seratus ribu aja susaaahhh..., yg Pengangguran seperti saya...",Alloh,REG,religion_terms,1.0,90,95
171,172,Alhamdulillah semoga kedepan indonesia terbebas dari para koruptor... Dan pak nadim moga cept bertaubat contohlah angelina sondak..,nadim,PER,person_nadiem,1.0,78,83
171,172,Alhamdulillah semoga kedepan indonesia terbebas dari para koruptor... Dan pak nadim moga cept bertaubat contohlah angelina sondak..,indonesia,GPE,geo_indonesia,1.0,29,38
171,172,Alhamdulillah semoga kedepan indonesia terbebas dari para koruptor... Dan pak nadim moga cept bertaubat contohlah angelina sondak..,koruptor,LAW,legal_terms,1.0,58,66
171,172,Alhamdulillah semoga kedepan indonesia terbebas dari para koruptor... Dan pak nadim moga cept bertaubat contohlah angelina sondak..,Alhamdulillah,REG,religion_terms,1.0,0,13
174,175,koruptor pintar ekting.hukum mati biar kapok,koruptor,LAW,legal_terms,1.0,0,8
174,175,koruptor pintar ekting.hukum mati biar kapok,hukum,LAW,legal_terms,1.0,23,28
175,176,Pak nadiem ....apa sdh ngomong uang itu beredar di Jokowi n luhut,nadiem,PER,person_nadiem,1.0,4,10
175,176,Pak nadiem ....apa sdh ngomong uang itu beredar di Jokowi n luhut,Jokowi,PER,person_jokowi,1.0,51,57
176,177,"Hadirkan Jokowi dipersidangan. Setiap sidang kasus korupsi slalu tersebut namanya. Ingat pak hakim, pak jaksa, pak penyidik. Ust Das'ad bilang bahwa kalian bisa lolos pengadilan dunia, tp kalian tdk akan bisa lolos pengadilan akhirat. Aamiin..",Jokowi,PER,person_jokowi,1.0,9,15
176,177,"Hadirkan Jokowi dipersidangan. Setiap sidang kasus korupsi slalu tersebut namanya. Ingat pak hakim, pak jaksa, pak penyidik. Ust Das'ad bilang bahwa kalian bisa lolos pengadilan dunia, tp kalian tdk akan bisa lolos pengadilan akhirat. Aamiin..",korupsi,LAW,legal_terms,1.0,51,58
176,177,"Hadirkan Jokowi dipersidangan. Setiap sidang kasus korupsi slalu tersebut namanya. Ingat pak hakim, pak jaksa, pak penyidik. Ust Das'ad bilang bahwa kalian bisa lolos pengadilan dunia, tp kalian tdk akan bisa lolos pengadilan akhirat. Aamiin..",hakim,LAW,legal_terms,1.0,93,98
176,177,"Hadirkan Jokowi dipersidangan. Setiap sidang kasus korupsi slalu tersebut namanya. Ingat pak hakim, pak jaksa, pak penyidik. Ust Das'ad bilang bahwa kalian bisa lolos pengadilan dunia, tp kalian tdk akan bisa lolos pengadilan akhirat. Aamiin..",jaksa,LAW,legal_terms,1.0,104,109
176,177,"Hadirkan Jokowi dipersidangan. Setiap sidang kasus korupsi slalu tersebut namanya. Ingat pak hakim, pak jaksa, pak penyidik. Ust Das'ad bilang bahwa kalian bisa lolos pengadilan dunia, tp kalian tdk akan bisa lolos pengadilan akhirat. Aamiin..",pengadilan,LAW,legal_terms,1.0,167,177
176,177,"Hadirkan Jokowi dipersidangan. Setiap sidang kasus korupsi slalu tersebut namanya. Ingat pak hakim, pak jaksa, pak penyidik. Ust Das'ad bilang bahwa kalian bisa lolos pengadilan dunia, tp kalian tdk akan bisa lolos pengadilan akhirat. Aamiin..",pengadilan,LAW,legal_terms,1.0,215,225
177,178,Kasian jg jd tumbal krn big bos sdh gak takut Tuhan,Tuhan,REG,religion_terms,1.0,46,51
179,180,"aku kasihan sama pak Nadiem, semoga sabar menghadapinya dan sehat selalu",Nadiem,PER,person_nadiem,1.0,21,27
180,181,Insyaallah Allah akan memberikan jalan....,Insyaallah,REG,religion_terms,1.0,0,10
180,181,Insyaallah Allah akan memberikan jalan....,Allah,REG,religion_terms,1.0,11,16
181,182,Kita liat aja netizen si Dadan cs di hukum berapa tahun denda berapa kalw lebih ringan dari pak Nadiem demo,Nadiem,PER,person_nadiem,1.0,96,102
181,182,Kita liat aja netizen si Dadan cs di hukum berapa tahun denda berapa kalw lebih ringan dari pak Nadiem demo,hukum,LAW,legal_terms,1.0,37,42
181,182,Kita liat aja netizen si Dadan cs di hukum berapa tahun denda berapa kalw lebih ringan dari pak Nadiem demo,denda,LAW,legal_terms,1.0,56,61
181,182,Kita liat aja netizen si Dadan cs di hukum berapa tahun denda berapa kalw lebih ringan dari pak Nadiem demo,demo,EVT,event_terms,1.0,103,107
182,183,Yg triliunan dendanya gak segitu...sabar ya pa Nadiem namanya juga negara Konoha ...tahu begitu mending jadi pengusaha gojek gak hrs banyak tuntutan,Nadiem,PER,person_nadiem,1.0,47,53
182,183,Yg triliunan dendanya gak segitu...sabar ya pa Nadiem namanya juga negara Konoha ...tahu begitu mending jadi pengusaha gojek gak hrs banyak tuntutan,gojek,ORG,org_gojek,1.0,119,124
183,184,Innalillahi... Biadaaabbbb... !!! Pengadilan sesattt....!,Pengadilan,LAW,legal_terms,1.0,34,44
184,185,"Hukum harus berat buat korupsi, coba liat masyarakat yang di bawah",Hukum,LAW,legal_terms,1.0,0,5
184,185,"Hukum harus berat buat korupsi, coba liat masyarakat yang di bawah",korupsi,LAW,legal_terms,1.0,23,30
186,187,Astagfirullohaladzim...semiga Bpk Nadiem sehat selalu dan cepat ada mujijat dari Alloh swt atas keshabaran dan keridoannya memberi ilmu kepada generasi Anak2 muda 🤲🤲🤲🤲😭😭😭😭,Nadiem,PER,person_nadiem,1.0,34,40
186,187,Astagfirullohaladzim...semiga Bpk Nadiem sehat selalu dan cepat ada mujijat dari Alloh swt atas keshabaran dan keridoannya memberi ilmu kepada generasi Anak2 muda 🤲🤲🤲🤲😭😭😭😭,Alloh,REG,religion_terms,1.0,81,86
187,188,Jebakan betmen sebut aja bang sebut aja anda di jebak jokowi,jokowi,PER,person_jokowi,1.0,54,60
188,189,"Turut prihatin pak Nadiem. Namun apadaya apa yang bisa kami bantu, hanya do'a semoga Allah Subhanahu Wataalah menunjukkan kebenaranNya .",Nadiem,PER,person_nadiem,1.0,19,25
188,189,"Turut prihatin pak Nadiem. Namun apadaya apa yang bisa kami bantu, hanya do'a semoga Allah Subhanahu Wataalah menunjukkan kebenaranNya .",Allah,REG,religion_terms,1.0,85,90
189,190,"Turut prihatin pak Nadiem. Namun apadaya apa yang bisa kami bantu, hanya do'a semoga Allah Subhanahu Wataalah menunjukkan kebenaranNya .",Nadiem,PER,person_nadiem,1.0,19,25
189,190,"Turut prihatin pak Nadiem. Namun apadaya apa yang bisa kami bantu, hanya do'a semoga Allah Subhanahu Wataalah menunjukkan kebenaranNya .",Allah,REG,religion_terms,1.0,85,90
190,191,singguh zalim kekuasaan saat ini terlalu duniawi hingga sering kali melakukan hal hal hina. ingat pengadilan tertinggi adalah kuasanya. siapa menanam akan memetik hasilnya siapa berbuat akan menaggung pembalasanya kelak nauzubillah,pengadilan,LAW,legal_terms,1.0,98,108
191,192,Tumbal Mulyono 😮,Mulyono,PER,person_jokowi,1.0,7,14
196,197,Hidup jokowi,jokowi,PER,person_jokowi,1.0,6,12
197,198,Dia cerdas visioner tpi dia membuat kesalahan dgn masuk kabinetnya jokowi,jokowi,PER,person_jokowi,1.0,67,73
199,200,"Miris Melihat Hukum di Indonesia...??...,   Gampang merangkai Fitnah...??...    Drama Pengadilan....??.... 😂😂😂😂",Indonesia,GPE,geo_indonesia,1.0,23,32
199,200,"Miris Melihat Hukum di Indonesia...??...,   Gampang merangkai Fitnah...??...    Drama Pengadilan....??.... 😂😂😂😂",Hukum,LAW,legal_terms,1.0,14,19
199,200,"Miris Melihat Hukum di Indonesia...??...,   Gampang merangkai Fitnah...??...    Drama Pengadilan....??.... 😂😂😂😂",Pengadilan,LAW,legal_terms,1.0,86,96
